matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.14.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.011934586878420564,0.016742097554249824,1.1792032751879693,1.163239844761933,0.01353747124175153
model.layers.14.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012123195360108805,0.001203161688478116,1.1792032751879693,1.176144393168441,0.0025940243585574896
model.layers.14.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.01213689545514836,7.444840756376525e-05,1.1792032751879693,1.1791584220693934,3.8036799523633036e-05
model.layers.14.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.01213609935124044,0.00014003722656552586,1.1792032751879693,1.1792235417661534,-1.718667053474121e-05
model.layers.14.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012070279717555931,0.0055627364465441476,1.1792032751879693,1.171083575164217,0.006885750908771859
model.layers.14.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011943598648500585,0.015999642516930868,1.1792032751879693,1.1620910491775471,0.014511684601363095
model.layers.14.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.011753841278808156,0.031633232116480725,1.1792032751879693,1.1555590395944775,0.020051026053775844
model.layers.15.self_attn.q_proj.weight,4096,1024,0.012137799094962308,0.012080417252490544,0.004727532728365902,1.1792032751879693,1.1741319793733014,0.004300612049995767
model.layers.15.self_attn.k_proj.weight,512,1024,0.012137799094962308,0.012102615464649307,0.00289868286974726,1.1792032751879693,1.177353134430336,0.0015689752535145152
model.layers.15.self_attn.v_proj.weight,512,1024,0.012137799094962308,0.012015740670513314,0.01005605905107243,1.1792032751879693,1.1743545212559194,0.004111889810751168
model.layers.15.self_attn.o_proj.weight,1024,2048,0.012137799094962308,0.011695528377785673,0.036437472206983235,1.1792032751879693,1.1581445772322305,0.01785841203025995
model.layers.15.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.01209292764717017,0.003696835599360182,1.1792032751879693,1.1736516484706854,0.004707947165766613
model.layers.15.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011987688326934398,0.012367214752319722,1.1792032751879693,1.1681149637945383,0.009403223029263996
model.layers.15.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.01183344487526226,0.02507490998317541,1.1792032751879693,1.1596632488086438,0.016570532655797443
model.layers.16.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.011870587490622213,0.02201483170462093,1.1792032751879693,1.168851311274654,0.008778778121749431
model.layers.16.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012038044489729558,0.008218508516437018,1.1792032751879693,1.162832039276377,0.013883302612929693
model.layers.16.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012096741736628044,0.003382603222630731,1.1792032751879693,1.175960707419783,0.002749795422395951
model.layers.16.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.01213573658109183,0.00016992486482447777,1.1792032751879693,1.1791008253275335,8.688057656514037e-05
model.layers.16.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.012136755521694033,8.597714133440348e-05,1.1792032751879693,1.179176139741714,2.301167816121108e-05
model.layers.16.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012110319294308145,0.002263985458909823,1.1792032751879693,1.1763730580363472,0.002400109642818782
model.layers.16.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.012014109349913302,0.010190459084163161,1.1792032751879693,1.1716413402210448,0.006412749291015207
model.layers.16.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.011841810786561728,0.024385665480608165,1.1792032751879693,1.1654802944205775,0.011637502249308374
model.layers.17.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.011906584120398191,0.0190491680373982,1.1792032751879693,1.1725569639141504,0.005636272739116488
model.layers.17.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012069383382885688,0.005636583003340023,1.1792032751879693,1.171489143094351,0.006541817052186039
model.layers.17.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012119575344271423,0.0015014048715347172,1.1792032751879693,1.1775932692313669,0.001365333687990078
model.layers.17.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012137153386751715,5.319812970550064e-05,1.1792032751879693,1.1792291693754346,-2.1959053210007795e-05
model.layers.17.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.01213768012903277,9.80127687133514e-06,1.1792032751879693,1.1791896246479163,1.1576070335084232e-05
